PO Number,Wayfair SKU,Product ID,Delivery Date,Incident Type,Incident or Return,Comment,Photos,Image ID,Image for Incident or Return,Image URL,Parcel Type,Buyer's Remorse Return Count,Total Incidents Count,Lost Incidents Count,Damage Incidents Count,Defect Incidents Count,Misinformation Incidents Count,Mis-Shipped Incidents Count,Missing Parts Incidents Count,Other Incidents Count,Total Deductions,Total Deductions Currency,Improvement Plan,Improvement Plan Start Date,Improvement Plan Comment
CS538430680,FV73995,889048526167,2024-07-17,Damaged,Incident,"Incident: HW1 screw will not come out of Part B (Base) for cx to dis assemble unit to be used on replacement part,HW1 screw will not come out of Part B (Base) for cx to dis assemble unit to be used on replacement part",2,290579389,Incident,https://assets.wfcdn.com/im/23811286/compr-r85/2905/290579389/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,13.59,USD,,,
CS536888312,FV75467,889048298958,2024-07-16,Damaged,Incident,Incident: BROKEN HINGE.,1,290863257,Incident,https://assets.wfcdn.com/im/96114840/compr-r85/2908/290863257/default_image.jpg,Large,0,2,0,1,1,0,0,0,0,0,N/A,,,
CS537123336,FV89635,195058283847,2024-07-12,Damaged,Incident,Incident: None of the connecting rods fit together,4,292383383,Incident,https://assets.wfcdn.com/im/41127483/compr-r85/2923/292383383/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,23.54,USD,,,
CS537123336,FV89635,195058283847,2024-07-12,Damaged,Incident,Incident: None of the connecting rods fit together,4,289582051,Incident,https://assets.wfcdn.com/im/46502464/compr-r85/2895/289582051/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,23.54,USD,,,
CS537123336,FV89635,195058283847,2024-07-12,Damaged,Incident,Incident: None of the connecting rods fit together,4,289582052,Incident,https://assets.wfcdn.com/im/52061089/compr-r85/2895/289582052/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,23.54,USD,,,
CS537123336,FV89635,195058283847,2024-07-12,Damaged,Incident,Incident: None of the connecting rods fit together,4,292383372,Incident,https://assets.wfcdn.com/im/51846629/compr-r85/2923/292383372/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,23.54,USD,,,
CS537210167,FV91051,195058536202,2024-07-09,Damaged,Incident,Incident: .,4,288958446,Incident,https://assets.wfcdn.com/im/18027876/compr-r85/2889/288958446/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,21.61,USD,,,
CS537210167,FV91051,195058536202,2024-07-09,Damaged,Incident,Incident: .,4,288958486,Incident,https://assets.wfcdn.com/im/41699480/compr-r85/2889/288958486/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,21.61,USD,,,
CS537210167,FV91051,195058536202,2024-07-09,Damaged,Incident,Incident: .,4,288958452,Incident,https://assets.wfcdn.com/im/52846889/compr-r85/2889/288958452/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,21.61,USD,,,
CS537210167,FV91051,195058536202,2024-07-09,Damaged,Incident,Incident: .,4,288958439,Incident,https://assets.wfcdn.com/im/88767488/compr-r85/2889/288958439/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,21.61,USD,,,
CS536907184,WRLO5945,889048054400,2024-07-07,Damaged,Incident,Incident: Replacement glass top is shattered,2,289602266,Incident,https://assets.wfcdn.com/im/50672477/compr-r85/2896/289602266/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,32.25,USD,,,
CS536907184,WRLO5945,889048054400,2024-07-07,Damaged,Incident,Incident: Replacement glass top is shattered,2,289602279,Incident,https://assets.wfcdn.com/im/59796543/compr-r85/2896/289602279/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,32.25,USD,,,
CS536320992,FV51001,683726342755,2024-07-05,Damaged,Incident,"Incident: part A- seat & back per ticket SCT-1603423,part A- seat & back",5,288502163,Incident,https://assets.wfcdn.com/im/65133625/compr-r85/2885/288502163/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,28.22,USD,,,
CS536320992,FV51001,683726342755,2024-07-05,Damaged,Incident,"Incident: part A- seat & back per ticket SCT-1603423,part A- seat & back",5,289925531,Incident,https://assets.wfcdn.com/im/49801242/compr-r85/2899/289925531/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,28.22,USD,,,
CS536320992,FV51001,683726342755,2024-07-05,Damaged,Incident,"Incident: part A- seat & back per ticket SCT-1603423,part A- seat & back",5,288502203,Incident,https://assets.wfcdn.com/im/63923232/compr-r85/2885/288502203/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,28.22,USD,,,
CS536320992,FV51001,683726342755,2024-07-05,Damaged,Incident,"Incident: part A- seat & back per ticket SCT-1603423,part A- seat & back",5,289925527,Incident,https://assets.wfcdn.com/im/95737505/compr-r85/2899/289925527/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,28.22,USD,,,
CS536320992,FV51001,683726342755,2024-07-05,Damaged,Incident,"Incident: part A- seat & back per ticket SCT-1603423,part A- seat & back",5,289925529,Incident,https://assets.wfcdn.com/im/06854755/compr-r85/2899/289925529/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,28.22,USD,,,
CS536240469,BGLS9416,889048626522,2024-07-03,Damaged,Incident,,1,289766242,Incident,https://assets.wfcdn.com/im/37758500/compr-r85/2897/289766242/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS535464416,SEHO2052,683726471004,2024-06-29,Damaged,Incident,"Incident: Table was damaged and a replacement was sent, and would like to send original table back.",2,288753963,Incident,https://assets.wfcdn.com/im/14499037/compr-r85/2887/288753963/default_image.jpg,Small,0,2,0,1,2,0,0,0,0,11.69,USD,,,
CS535464416,SEHO2052,683726471004,2024-06-29,Damaged,Incident,"Incident: Table was damaged and a replacement was sent, and would like to send original table back.",2,288753981,Incident,https://assets.wfcdn.com/im/45752609/compr-r85/2887/288753981/default_image.jpg,Small,0,2,0,1,2,0,0,0,0,11.69,USD,,,
CS535618079,BCHH3665,683726237037,2024-06-29,Damaged,Incident,"Incident: CT received defective replacement legs. Pre drilled holes on legs are too big, ct worried they will expand over time. I did advise she would have to return what she has, photos have been uploaded. CT request replacement unit.",5,291549415,Incident,https://assets.wfcdn.com/im/07353800/compr-r85/2915/291549415/default_image.jpg,Small,0,2,0,2,3,0,0,0,0,8.87,USD,,,
CS535618079,BCHH3665,683726237037,2024-06-29,Damaged,Incident,"Incident: CT received defective replacement legs. Pre drilled holes on legs are too big, ct worried they will expand over time. I did advise she would have to return what she has, photos have been uploaded. CT request replacement unit.",5,291549414,Incident,https://assets.wfcdn.com/im/12912425/compr-r85/2915/291549414/default_image.jpg,Small,0,2,0,2,3,0,0,0,0,8.87,USD,,,
CS535618079,BCHH3665,683726237037,2024-06-29,Damaged,Incident,"Incident: CT received defective replacement legs. Pre drilled holes on legs are too big, ct worried they will expand over time. I did advise she would have to return what she has, photos have been uploaded. CT request replacement unit.",5,291549492,Incident,https://assets.wfcdn.com/im/99542259/compr-r85/2915/291549492/default_image.jpg,Small,0,2,0,2,3,0,0,0,0,8.87,USD,,,
CS535618079,BCHH3665,683726237037,2024-06-29,Damaged,Incident,"Incident: CT received defective replacement legs. Pre drilled holes on legs are too big, ct worried they will expand over time. I did advise she would have to return what she has, photos have been uploaded. CT request replacement unit.",5,298710003,Incident,https://assets.wfcdn.com/im/98674306/compr-r85/2987/298710003/default_image.jpg,Small,0,2,0,2,3,0,0,0,0,8.87,USD,,,
CS535618079,BCHH3665,683726237037,2024-06-29,Damaged,Incident,"Incident: CT received defective replacement legs. Pre drilled holes on legs are too big, ct worried they will expand over time. I did advise she would have to return what she has, photos have been uploaded. CT request replacement unit.",5,298710004,Incident,https://assets.wfcdn.com/im/93115681/compr-r85/2987/298710004/default_image.jpg,Small,0,2,0,2,3,0,0,0,0,8.87,USD,,,
CS534869534,FV76233,889048643499,2024-06-26,Damaged,Incident,Incident: Damaged,2,287291884,Incident,https://assets.wfcdn.com/im/24114315/compr-r85/2872/287291884/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS534869534,FV76233,889048643499,2024-06-26,Damaged,Incident,Incident: Damaged,2,287291970,Incident,https://assets.wfcdn.com/im/19965801/compr-r85/2872/287291970/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS535346648,BCMH6106,683726406433,2024-06-26,Damaged,Incident,Incident: The nails don’t fit within the table. It broke it.,6,287316928,Incident,https://assets.wfcdn.com/im/96461592/compr-r85/2873/287316928/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS535346648,BCMH6106,683726406433,2024-06-26,Damaged,Incident,Incident: The nails don’t fit within the table. It broke it.,6,287316879,Incident,https://assets.wfcdn.com/im/50738403/compr-r85/2873/287316879/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS535346648,BCMH6106,683726406433,2024-06-26,Damaged,Incident,Incident: The nails don’t fit within the table. It broke it.,6,287315777,Incident,https://assets.wfcdn.com/im/17603327/compr-r85/2873/287315777/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS535346648,BCMH6106,683726406433,2024-06-26,Damaged,Incident,Incident: The nails don’t fit within the table. It broke it.,6,287316878,Incident,https://assets.wfcdn.com/im/54820222/compr-r85/2873/287316878/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS535346648,BCMH6106,683726406433,2024-06-26,Damaged,Incident,Incident: The nails don’t fit within the table. It broke it.,6,287316932,Incident,https://assets.wfcdn.com/im/42397855/compr-r85/2873/287316932/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS535346648,BCMH6106,683726406433,2024-06-26,Damaged,Incident,Incident: The nails don’t fit within the table. It broke it.,6,287315778,Incident,https://assets.wfcdn.com/im/87955298/compr-r85/2873/287315778/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS534844813,LGLY7215,889048299047,2024-06-24,Damaged,Incident,Incident: The handles on the item has poor finish,2,287303705,Incident,https://assets.wfcdn.com/im/51212761/compr-r85/2873/287303705/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,7.05,USD,,,
CS534844813,LGLY7215,889048299047,2024-06-24,Damaged,Incident,Incident: The handles on the item has poor finish,2,287303704,Incident,https://assets.wfcdn.com/im/38195910/compr-r85/2873/287303704/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,7.05,USD,,,
CS534609757,FV79731,889048858381,2024-06-23,Damaged,Incident,Incident: The table surface is badly scuffed and scratched.,2,287942961,Incident,https://assets.wfcdn.com/im/89259426/compr-r85/2879/287942961/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,9.95,USD,,,
CS534609757,FV79731,889048858381,2024-06-23,Damaged,Incident,Incident: The table surface is badly scuffed and scratched.,2,287942964,Incident,https://assets.wfcdn.com/im/27416449/compr-r85/2879/287942964/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,9.95,USD,,,
CS534297571,FV79203,889048881310,2024-06-22,Damaged,Incident,"Incident: One small seat cushion has for the chair is ripped. The
large love seat cushion has a black stain. The boxes were damaged and very dirty
inside. The wrapping was dusty inside the box where the stained cushion was
found.",2,286979094,Incident,https://assets.wfcdn.com/im/99047568/compr-r85/2869/286979094/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,10.5,USD,,,
CS534297571,FV79203,889048881310,2024-06-22,Damaged,Incident,"Incident: One small seat cushion has for the chair is ripped. The
large love seat cushion has a black stain. The boxes were damaged and very dirty
inside. The wrapping was dusty inside the box where the stained cushion was
found.",2,286979096,Incident,https://assets.wfcdn.com/im/84802478/compr-r85/2869/286979096/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,10.5,USD,,,
CS534577081,FV81381,195058019460,2024-06-22,Damaged,Incident,"Incident: Bottom is cracked,In Step 1 of the assembly When I screwed the short screw leg to the table top, the screw got stuck (see IMG_2632.jpg). I noticed that there was a crack in bottom",2,286445471,Incident,https://assets.wfcdn.com/im/55692903/compr-r85/2864/286445471/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,8.29,USD,,,
CS534577081,FV81381,195058019460,2024-06-22,Damaged,Incident,"Incident: Bottom is cracked,In Step 1 of the assembly When I screwed the short screw leg to the table top, the screw got stuck (see IMG_2632.jpg). I noticed that there was a crack in bottom",2,286445472,Incident,https://assets.wfcdn.com/im/50134278/compr-r85/2864/286445472/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,8.29,USD,,,
CS534841798,FV83365,195058141192,2024-06-22,Damaged,Incident,Incident: The top part of the dresser (A) has three imperfections on the top.,4,287079282,Incident,https://assets.wfcdn.com/im/79904837/compr-r85/2870/287079282/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.89,USD,,,
CS534841798,FV83365,195058141192,2024-06-22,Damaged,Incident,Incident: The top part of the dresser (A) has three imperfections on the top.,4,287098298,Incident,https://assets.wfcdn.com/im/98382211/compr-r85/2870/287098298/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.89,USD,,,
CS534841798,FV83365,195058141192,2024-06-22,Damaged,Incident,Incident: The top part of the dresser (A) has three imperfections on the top.,4,287124993,Incident,https://assets.wfcdn.com/im/22532513/compr-r85/2871/287124993/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.89,USD,,,
CS534841798,FV83365,195058141192,2024-06-22,Damaged,Incident,Incident: The top part of the dresser (A) has three imperfections on the top.,4,287079268,Incident,https://assets.wfcdn.com/im/73583235/compr-r85/2870/287079268/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.89,USD,,,
CS532955260,BCMH6106,195058213677,2024-06-14,Damaged,Incident,Incident: set has multiple issues,6,285495071,Incident,https://assets.wfcdn.com/im/78707929/compr-r85/2854/285495071/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS532955260,BCMH6106,195058213677,2024-06-14,Damaged,Incident,Incident: set has multiple issues,6,285495123,Incident,https://assets.wfcdn.com/im/48183809/compr-r85/2854/285495123/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS532955260,BCMH6106,195058213677,2024-06-14,Damaged,Incident,Incident: set has multiple issues,6,285495069,Incident,https://assets.wfcdn.com/im/59205854/compr-r85/2854/285495069/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS532955260,BCMH6106,195058213677,2024-06-14,Damaged,Incident,Incident: set has multiple issues,6,285495074,Incident,https://assets.wfcdn.com/im/99583492/compr-r85/2854/285495074/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS532955260,BCMH6106,195058213677,2024-06-14,Damaged,Incident,Incident: set has multiple issues,6,285495112,Incident,https://assets.wfcdn.com/im/44790303/compr-r85/2854/285495112/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS532955260,BCMH6106,195058213677,2024-06-14,Damaged,Incident,Incident: set has multiple issues,6,285495117,Incident,https://assets.wfcdn.com/im/83002822/compr-r85/2854/285495117/default_image.jpg,Small,0,1,0,1,2,0,0,0,0,0,N/A,,,
CA528530818,FV78135,889048792159,2024-06-11,Damaged,Incident,"Incident: chair back is damaged,chair back is damaged ,chair back is damaged",8,283164908,Incident,https://assets.wfcdn.com/im/91415247/compr-r85/2831/283164908/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,48.28,USD,,,
CA528530818,FV78135,889048792159,2024-06-11,Damaged,Incident,"Incident: chair back is damaged,chair back is damaged ,chair back is damaged",8,283164929,Incident,https://assets.wfcdn.com/im/18129746/compr-r85/2831/283164929/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,48.28,USD,,,
CA528530818,FV78135,889048792159,2024-06-11,Damaged,Incident,"Incident: chair back is damaged,chair back is damaged ,chair back is damaged",8,283164832,Incident,https://assets.wfcdn.com/im/80158811/compr-r85/2831/283164832/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,48.28,USD,,,
CA528530818,FV78135,889048792159,2024-06-11,Damaged,Incident,"Incident: chair back is damaged,chair back is damaged ,chair back is damaged",8,283165026,Incident,https://assets.wfcdn.com/im/07011681/compr-r85/2831/283165026/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,48.28,USD,,,
CA528530818,FV78135,889048792159,2024-06-11,Damaged,Incident,"Incident: chair back is damaged,chair back is damaged ,chair back is damaged",8,283164988,Incident,https://assets.wfcdn.com/im/79064633/compr-r85/2831/283164988/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,48.28,USD,,,
CA528530818,FV78135,889048792159,2024-06-11,Damaged,Incident,"Incident: chair back is damaged,chair back is damaged ,chair back is damaged",8,283164885,Incident,https://assets.wfcdn.com/im/88692611/compr-r85/2831/283164885/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,48.28,USD,,,
CA528530818,FV78135,889048792159,2024-06-11,Damaged,Incident,"Incident: chair back is damaged,chair back is damaged ,chair back is damaged",8,283165063,Incident,https://assets.wfcdn.com/im/50063162/compr-r85/2831/283165063/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,48.28,USD,,,
CA528530818,FV78135,889048792159,2024-06-11,Damaged,Incident,"Incident: chair back is damaged,chair back is damaged ,chair back is damaged",8,283164950,Incident,https://assets.wfcdn.com/im/00878206/compr-r85/2831/283164950/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,48.28,USD,,,
CS532452017,FVAB1676,195058785877,2024-06-08,Damaged,Incident,"Incident: he base is stretched out side to side, the other lamp was normal",1,287809876,Incident,https://assets.wfcdn.com/im/94387735/compr-r85/2878/287809876/default_image.jpg,Small,0,2,0,1,2,0,0,0,0,0,N/A,,,
CS532102964,FV80875,889048821712,2024-06-07,Damaged,Incident,,10,284453771,Incident,https://assets.wfcdn.com/im/33014371/compr-r85/2844/284453771/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS532102964,FV80875,889048821712,2024-06-07,Damaged,Incident,,10,284454515,Incident,https://assets.wfcdn.com/im/29781660/compr-r85/2844/284454515/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS532102964,FV80875,889048821712,2024-06-07,Damaged,Incident,,10,284455236,Incident,https://assets.wfcdn.com/im/29271585/compr-r85/2844/284455236/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS532102964,FV80875,889048821712,2024-06-07,Damaged,Incident,,10,284455211,Incident,https://assets.wfcdn.com/im/41961092/compr-r85/2844/284455211/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS532102964,FV80875,889048821712,2024-06-07,Damaged,Incident,,10,284455223,Incident,https://assets.wfcdn.com/im/38395651/compr-r85/2844/284455223/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS532102964,FV80875,889048821712,2024-06-07,Damaged,Incident,,10,284455199,Incident,https://assets.wfcdn.com/im/78506149/compr-r85/2844/284455199/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS532102964,FV80875,889048821712,2024-06-07,Damaged,Incident,,10,284453824,Incident,https://assets.wfcdn.com/im/57979866/compr-r85/2844/284453824/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS532102964,FV80875,889048821712,2024-06-07,Damaged,Incident,,10,284455334,Incident,https://assets.wfcdn.com/im/65112638/compr-r85/2844/284455334/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS532102964,FV80875,889048821712,2024-06-07,Damaged,Incident,,10,284454541,Incident,https://assets.wfcdn.com/im/15263005/compr-r85/2844/284454541/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS532102964,FV80875,889048821712,2024-06-07,Damaged,Incident,,10,284453846,Incident,https://assets.wfcdn.com/im/33001062/compr-r85/2844/284453846/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
